left_ear,right_ear,avg_ear,label,source,image_path
0.12582685844851477,0.11383194367245923,0.119829401060487,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0006_00563_0_1_0_1_0_01.png
0.14767261254340538,0.1781568442934079,0.16291472841840665,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00712_1_0_0_0_1_01.png
0.30859736055073156,0.3739047245169557,0.34125104253384364,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0018_03719_0_0_1_0_1_01.png
0.14986871920227612,0.09416824801881699,0.12201848361054655,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00892_1_0_0_0_1_01.png
0.09913862711996269,0.18382108407930609,0.14147985559963439,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00386_1_0_0_0_1_01.png
0.3336370338950658,0.3248410444555215,0.3292390391752936,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0036_03376_1_0_1_0_0_01.png
0.12070123921201148,0.14321198913909883,0.13195661417555515,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01554_1_0_0_0_1_01.png
0.1673100582818426,0.13445209672801728,0.15088107750492993,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_01539_0_1_0_0_0_01.png
0.13762646101344922,0.1412448627548305,0.13943566188413986,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00770_1_0_0_1_1_01.png
0.11553257201370656,0.11544541056765788,0.11548899129068221,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_01625_0_1_0_0_0_01.png
0.16600779309117936,0.11490357626625178,0.14045568467871555,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01235_1_0_0_1_1_01.png
0.3435368534766141,0.3469103069916509,0.34522358023413247,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0036_02600_1_0_1_0_0_01.png
0.13887809663615003,0.09704428263118489,0.11796118963366746,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_01523_0_1_0_0_0_01.png
0.11697993064257792,0.12749494060331734,0.12223743562294763,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01594_1_0_0_0_0_01.png
0.10225544080440321,0.14954093157162032,0.12589818618801177,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0002_00840_0_0_0_0_0_01.png
0.3367628754238742,0.2968096299254756,0.31678625267467486,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_07112_0_0_1_2_1_02.png
0.3614771883411367,0.33457923052856514,0.3480282094348509,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0034_00161_0_0_1_0_0_02.png
0.2957123042747998,0.31233295629331637,0.30402263028405807,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_08486_0_0_1_1_1_02.png
0.10389563328757358,0.187662378649574,0.1457790059685738,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_00125_0_0_0_0_0_01.png
0.34498769889793107,0.3076924575288057,0.3263400782133684,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_06077_0_0_1_0_0_01.png
0.13916141882748304,0.11877384995034815,0.1289676343889156,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0014_00031_0_0_0_0_0_01.png
0.3074284003890896,0.4031798195170737,0.35530410995308165,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_05744_0_0_1_0_0_01.png
0.34531081049595824,0.4041360705813769,0.3747234405386676,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_07045_0_0_1_2_1_02.png
0.15476163944441929,0.09714739347032404,0.12595451645737166,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01575_1_0_0_0_1_01.png
0.32469041824716594,0.3592469783737907,0.3419686983104783,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_02639_0_1_1_2_0_01.png
0.4163908705811713,0.319166498439682,0.3677786845104266,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_08275_0_0_1_1_0_02.png
0.09981283702905144,0.08200260624985296,0.09090772163945221,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0006_00601_0_1_0_1_0_01.png
0.18122738316915177,0.11365630821224709,0.14744184569069943,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0019_00048_0_0_0_0_1_01.png
0.17830648645604275,0.13439902200391696,0.15635275422997985,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0013_02074_0_1_0_0_0_01.png
0.10299219447802738,0.0908746199287039,0.09693340720336563,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_00130_0_0_0_0_0_01.png
0.32973690391147964,0.415612820496219,0.3726748622038493,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0018_04026_0_0_1_0_1_01.png
0.38446692267077043,0.39290732911692167,0.388687125893846,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_04789_0_0_1_0_0_03.png
0.32896448420362,0.3696013264681266,0.3492829053358733,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_03078_0_1_1_2_0_01.png
0.39597322150451597,0.32076961800885656,0.3583714197566863,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_07692_0_0_1_1_0_02.png
0.30979758462172474,0.3865151159818219,0.34815635030177333,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0035_00157_0_1_1_2_1_02.png
0.3637882166875873,0.3457601136789077,0.3547741651832475,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0018_04059_0_0_1_0_1_01.png
0.1556451669438228,0.146581025837755,0.1511130963907889,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00299_1_0_0_0_1_01.png
0.3454136209922654,0.3102987519652241,0.32785618647874476,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_07858_0_0_1_1_0_02.png
0.41954503274232313,0.3807309472830469,0.400137990012685,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_07699_0_0_1_1_1_02.png
0.2929085437588656,0.34526738722429223,0.3190879654915789,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0036_03319_1_0_1_0_0_01.png
0.4163438789412649,0.37606260654985535,0.3962032427455601,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0035_00596_0_1_1_0_1_02.png
0.11506303932585009,0.16834217699369733,0.1417026081597737,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0013_02105_0_1_0_0_0_01.png
0.16973038071327717,0.11261926676177302,0.1411748237375251,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_01457_0_1_0_0_0_01.png
0.1263044011470175,0.15891213887319378,0.14260827001010562,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01666_1_0_0_0_1_01.png
0.16320619502043182,0.18254454422044625,0.17287536962043903,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0014_00095_0_0_0_0_0_01.png
0.3639271664176598,0.32384066309588455,0.34388391475677216,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_06033_0_0_1_0_0_01.png
0.12977348830810445,0.1376547111779522,0.13371409974302834,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0019_00140_0_0_0_0_1_01.png
0.16917779686698214,0.18743045437903655,0.17830412562300935,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_00006_0_0_0_0_0_01.png
0.3280298256484153,0.3170078544727009,0.3225188400605581,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_06950_0_1_1_2_1_01.png
0.3193332138173767,0.3379075563200926,0.3286203850687347,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_03028_0_1_1_2_0_01.png
0.16307456734546488,0.11043736324959127,0.1367559652975281,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00865_1_0_0_0_1_01.png
0.11363709140841846,0.184873226879702,0.14925515914406023,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00403_1_0_0_0_1_01.png
0.372156628985008,0.3176000294803727,0.34487832923269035,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0029_00396_0_0_1_0_1_01.png
0.3407750444560303,0.31628209558174886,0.3285285700188896,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_05737_0_0_1_0_0_01.png
0.3759439538177058,0.30006553751396103,0.3380047456658334,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_07087_0_0_1_2_1_02.png
0.3735337790305876,0.29740130871993115,0.33546754387525934,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_08181_0_0_1_1_0_02.png
0.11801249359124633,0.12026339832621574,0.11913794595873103,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0006_00297_0_1_0_0_0_01.png
0.10316049553755005,0.1638033872438467,0.13348194139069836,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00463_1_0_0_0_0_01.png
0.3984425900891589,0.2936025531828932,0.346022571636026,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_08119_0_0_1_1_0_02.png
0.35152516700818853,0.3177223150967723,0.3346237410524804,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_06136_0_0_1_0_0_01.png
0.33753667348729566,0.3941655234274146,0.36585109845735514,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_07693_0_0_1_1_1_02.png
0.4189513049140386,0.3599380932079091,0.38944469906097384,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0018_03715_0_0_1_0_1_01.png
0.1336056191667021,0.12614583976178623,0.12987572946424417,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00016_1_0_0_0_1_01.png
0.41761659047976074,0.33459304150893554,0.37610481599434814,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_03066_0_1_1_2_0_01.png
0.1533903296527978,0.12178051747969318,0.13758542356624548,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00663_1_0_0_0_1_01.png
0.16912818429237853,0.1874409429244196,0.17828456360839906,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01072_1_0_0_0_1_01.png
0.36863974855878584,0.3393014025990119,0.3539705755788989,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_02941_0_1_1_2_0_01.png
0.16363809376715635,0.11482125668293697,0.13922967522504665,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0019_00051_0_0_0_0_1_01.png
0.3028473109182554,0.3639808144546284,0.3334140626864419,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0036_03339_1_0_1_0_0_01.png
0.11696172570954808,0.08250744838861747,0.09973458704908278,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01275_1_0_0_2_1_01.png
0.14569609188189586,0.09994645376089661,0.12282127282139624,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00268_1_0_0_0_1_01.png
0.39072299406939887,0.4151354967956665,0.4029292454325327,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_07445_0_0_1_2_1_02.png
0.11380432873182786,0.144667274201849,0.12923580146683844,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_00023_0_0_0_0_0_01.png
0.4011972408210166,0.30789339802229937,0.354545319421658,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_06140_0_0_1_0_0_01.png
0.12342564147863966,0.09028785781427688,0.10685674964645828,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_01490_0_1_0_0_0_01.png
0.31914360627494565,0.3131900644098834,0.3161668353424145,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_04850_0_0_1_2_1_03.png
0.2927928356745396,0.41219554772718303,0.3524941917008613,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_02368_0_0_1_0_0_01.png
0.0946361986735772,0.1666063363644607,0.13062126751901895,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0037_00045_1_0_0_0_0_01.png
0.3783864752900927,0.32378399216907805,0.3510852337295854,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_02385_0_0_1_0_0_01.png
0.3170780957344635,0.3972233355247988,0.3571507156296312,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_04570_0_0_1_2_1_03.png
0.0876237196797202,0.12952508668396487,0.10857440318184253,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_01285_1_0_0_1_1_01.png
0.1490966862339166,0.18158601172165179,0.16534134897778419,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0019_00197_0_0_0_0_0_01.png
0.36834946554790066,0.30527759857174896,0.3368135320598248,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_08283_0_0_1_1_0_02.png
0.4092731731926252,0.29796171716786546,0.3536174451802453,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_07893_0_0_1_1_0_02.png
0.14612562980963564,0.08515543355719676,0.1156405316834162,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_00123_0_0_0_0_0_01.png
0.3730464889809117,0.31942250527223004,0.34623449712657084,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_06139_0_0_1_0_0_01.png
0.33444274929728585,0.4086199720642997,0.37153136068079273,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0018_04395_0_1_1_2_0_01.png
0.11276935580047114,0.16993496637836356,0.14135216108941734,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_01512_0_1_0_0_0_01.png
0.3058757929570711,0.3617404442397739,0.3338081185984225,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0012_08713_0_0_1_1_0_02.png
0.1726023571408761,0.17908625156945246,0.1758443043551643,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0018_00142_0_0_0_0_0_01.png
0.3815710685219179,0.3480749736506218,0.36482302108626985,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_02693_0_1_1_2_0_01.png
0.2975516460958226,0.3345256010874576,0.3160386235916401,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_06117_0_0_1_0_0_01.png
0.30343450428583113,0.36375012729380185,0.3335923157898165,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0019_05743_0_0_1_0_0_01.png
0.1847981044571833,0.18592505155715325,0.1853615780071683,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0015_00057_0_0_0_0_1_01.png
0.12175533345744893,0.08017352109846028,0.1009644272779546,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0036_00010_1_0_0_0_1_01.png
0.41176813551600594,0.3417603543317062,0.3767642449238561,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_02726_0_1_1_0_0_01.png
0.37307668468681704,0.29573518948861766,0.3344059370877174,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0001_02670_0_1_1_0_0_01.png
0.40017248868545835,0.33585518636358924,0.36801383752452377,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_07665_0_0_1_1_1_02.png
0.17867804774483856,0.1678316113178786,0.17325482953135857,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0016_00167_1_0_0_0_1_01.png
0.18997612734020355,0.11629374798332925,0.1531349376617664,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0001_01694_0_1_0_0_0_01.png
0.09736331247358349,0.14974645590826358,0.12355488419092353,1,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Closed_Eyes\s0019_00121_0_0_0_0_1_01.png
0.3018705209606466,0.36443674265893883,0.33315363180979274,0,Kaggle Drowsiness Detection Dataset / MRL Eye Dataset,data\raw\mrl\train\Open_Eyes\s0014_08084_0_0_1_1_1_02.png
